chrom	start	end	gene	type	HGNC
chr4	13546075	13547801	"LINC01096"	"lncRNA"	"LINC01096"
chr4	13568738	13627725	"BOD1L1"	"protein_coding"	"BOD1L1"
chr4	13627865	13627957	"MIR5091"	"miRNA"	"MIR5091"
chr4	13631820	13632599	"ENSG00000249148"	"processed_pseudogene"	"ENSG00000249148"
chr4	13647697	13648400	"RPL32P12"	"processed_pseudogene"	"RPL32P12"
chr4	13654374	14003756	"LINC01182"	"lncRNA"	"LINC01182"
chr4	13764787	13840941	"ENSG00000288951"	"lncRNA"	"ENSG00000288951"
chr4	13777377	13782157	"ENSG00000250497"	"lncRNA"	"ENSG00000250497"
chr4	13977166	13978028	"C9orf78P2"	"processed_pseudogene"	"C9orf78P2"
chr4	14111968	14140052	"LINC01085"	"lncRNA"	"LINC01085"
chr4	14126339	14126664	"LINC01085"	"transcribed_processed_pseudogene"	"LINC01085"
chr4	14134936	14143592	"ENSG00000251679"	"lncRNA"	"ENSG00000251679"
chr4	14164455	14242813	"ENSG00000249988"	"lncRNA"	"ENSG00000249988"
chr4	14359400	14453625	"ENSG00000287360"	"lncRNA"	"ENSG00000287360"
chr4	14383123	14409078	"ENSG00000251412"	"lncRNA"	"ENSG00000251412"
chr4	14390439	14393992	"ENSG00000248425"	"lncRNA"	"ENSG00000248425"
chr4	14470465	14888169	"LINC00504"	"lncRNA"	"LINC00504"
chr4	14505865	14506480	"MTND2P31"	"processed_pseudogene"	"MTND2P31"
chr4	14690710	14690832	"SNORA63"	"snoRNA"	"SNORA63"
chr4	14909961	15002045	"CPEB2-DT"	"lncRNA"	"CPEB2-DT"
chr4	15002481	15070153	"CPEB2"	"protein_coding"	"CPEB2"
chr4	15004942	15427914	"C1QTNF7-AS1"	"lncRNA"	"C1QTNF7-AS1"
chr4	15093767	15094094	"RN7SKP170"	"misc_RNA"	"RN7SKP170"
chr4	15339818	15446167	"C1QTNF7"	"protein_coding"	"C1QTNF7"
chr4	15358141	15420032	"ENSG00000251379"	"lncRNA"	"ENSG00000251379"
chr4	15469865	15601552	"CC2D2A"	"protein_coding"	"CC2D2A"
chr4	15492729	15492972	"ENSG00000249930"	"processed_pseudogene"	"ENSG00000249930"
chr4	15563698	15564253	"ENSG00000273133"	"lncRNA"	"ENSG00000273133"
chr4	15604381	15681679	"FBXL5"	"protein_coding"	"FBXL5"
chr4	15681662	15690447	"FAM200B"	"protein_coding"	"FAM200B"
chr4	15681756	15705565	"ENSG00000288606"	"lncRNA"	"ENSG00000288606"
chr4	15703065	15738313	"BST1"	"protein_coding"	"BST1"
chr4	15730962	15731627	"ENSG00000214846"	"processed_pseudogene"	"ENSG00000214846"
chr4	15743196	15743582	"PFDN1P2"	"processed_pseudogene"	"PFDN1P2"
chr4	15778275	15853232	"CD38"	"protein_coding"	"CD38"
chr4	15864938	15865940	"HPRT1P1"	"processed_pseudogene"	"HPRT1P1"
chr4	15935577	15938740	"FGFBP1"	"protein_coding"	"FGFBP1"
chr4	15960245	15969309	"FGFBP2"	"protein_coding"	"FGFBP2"
chr4	15963076	16084378	"PROM1"	"protein_coding"	"PROM1"
chr4	16114233	16117479	"ENSG00000286280"	"lncRNA"	"ENSG00000286280"
chr4	16160505	16227410	"TAPT1"	"protein_coding"	"TAPT1"
chr4	16178939	16183120	"ENSG00000249234"	"lncRNA"	"ENSG00000249234"
chr4	16226685	16320140	"TAPT1-AS1"	"lncRNA"	"TAPT1-AS1"
chr4	16256308	16256555	"RPS21P4"	"processed_pseudogene"	"RPS21P4"
chr4	16307456	16308167	"ENSG00000248851"	"processed_pseudogene"	"ENSG00000248851"
chr4	16322954	16326967	"ENSG00000286888"	"lncRNA"	"ENSG00000286888"
chr4	16360686	16361826	"ZEB2P1"	"transcribed_processed_pseudogene"	"ZEB2P1"
chr4	16360884	16397323	"ENSG00000293014"	"lncRNA"	"ENSG00000293014"
chr4	16400430	16512187	"ENSG00000248138"	"lncRNA"	"ENSG00000248138"
chr4	16501541	16898678	"LDB2"	"protein_coding"	"LDB2"
chr4	16598718	16604593	"ENSG00000287081"	"lncRNA"	"ENSG00000287081"
chr4	16973275	17073903	"ENSG00000249998"	"lncRNA"	"ENSG00000249998"
chr4	17061878	17062165	"MTND5P4"	"processed_pseudogene"	"MTND5P4"
chr4	17171757	17186079	"LINC02493"	"lncRNA"	"LINC02493"
chr4	17320746	17320882	"SNORA75B"	"snoRNA"	"SNORA75B"
chr4	17427696	17428274	"RPS7P6"	"processed_pseudogene"	"RPS7P6"
chr4	17460261	17512206	"QDPR"	"protein_coding"	"QDPR"
chr4	17515165	17527104	"CLRN2"	"protein_coding"	"CLRN2"
chr4	17552117	17552752	"NACAP5"	"processed_pseudogene"	"NACAP5"
chr4	17557892	17558045	"ENSG00000283219"	"unprocessed_pseudogene"	"ENSG00000283219"
chr4	17577198	17607972	"LAP3"	"protein_coding"	"LAP3"
chr4	17586267	17614585	"MED28-DT"	"lncRNA"	"MED28-DT"
chr4	17614641	17634105	"MED28"	"protein_coding"	"MED28"
chr4	17629306	17781621	"FAM184B"	"protein_coding"	"FAM184B"
chr4	17800655	17810758	"DCAF16"	"protein_coding"	"DCAF16"
chr4	17810979	17844865	"NCAPG"	"protein_coding"	"NCAPG"
chr4	17841187	18021876	"LCORL"	"protein_coding"	"LCORL"
chr4	17911674	17912976	"KRT18P63"	"processed_pseudogene"	"KRT18P63"
chr4	18418662	18888662	"ENSG00000286046"	"lncRNA"	"ENSG00000286046"
chr4	18488062	18489508	"ENSG00000251048"	"lncRNA"	"ENSG00000251048"
chr4	19098199	19098740	"ENSG00000279918"	"TEC"	"ENSG00000279918"
chr4	19172335	19456994	"LINC02438"	"lncRNA"	"LINC02438"
chr4	19181814	19181856	"RNA5SP157"	"rRNA_pseudogene"	"RNA5SP157"
chr4	19257951	19258337	"ENSG00000279379"	"TEC"	"ENSG00000279379"
chr4	19455418	19938448	"ENSG00000248515"	"lncRNA"	"ENSG00000248515"
chr4	19747179	19754591	"ENSG00000249441"	"lncRNA"	"ENSG00000249441"
chr4	19813749	19814231	"RPL21P46"	"processed_pseudogene"	"RPL21P46"
chr4	20037560	20037972	"ENSG00000250611"	"processed_pseudogene"	"ENSG00000250611"
chr4	20251905	20620561	"SLIT2"	"protein_coding"	"SLIT2"
chr4	20392154	20394856	"SLIT2-IT1"	"lncRNA"	"SLIT2-IT1"
chr4	20528275	20528384	"MIR218-1"	"miRNA"	"MIR218-1"
chr4	20696282	20752907	"PACRGL"	"protein_coding"	"PACRGL"
chr4	20728606	21948772	"KCNIP4"	"protein_coding"	"KCNIP4"
chr4	20766808	20767372	"ENSG00000272995"	"lncRNA"	"ENSG00000272995"
chr4	21304468	21350673	"ENSG00000250243"	"lncRNA"	"ENSG00000250243"
chr4	21464700	21464758	"MIR7978"	"miRNA"	"MIR7978"
chr4	21520854	21523709	"ENSG00000286318"	"lncRNA"	"ENSG00000286318"
chr4	21582096	21613728	"ENSG00000250092"	"lncRNA"	"ENSG00000250092"
chr4	21656511	21656869	"RPL31P25"	"processed_pseudogene"	"RPL31P25"
chr4	21697450	21719026	"ENSG00000248343"	"lncRNA"	"ENSG00000248343"
chr4	21843341	21853188	"KCNIP4-IT1"	"lncRNA"	"KCNIP4-IT1"
chr4	21949015	22330330	"ENSG00000250039"	"lncRNA"	"ENSG00000250039"
chr4	22118983	22119089	"RNU6-420P"	"snRNA"	"RNU6-420P"
chr4	22237413	22317359	"ENSG00000289849"	"lncRNA"	"ENSG00000289849"
chr4	22345071	22516066	"ADGRA3"	"protein_coding"	"ADGRA3"
chr4	22594196	22594450	"RPS27P13"	"processed_pseudogene"	"RPS27P13"
chr4	22607501	22611063	"ENSG00000251516"	"unprocessed_pseudogene"	"ENSG00000251516"
chr4	22692914	22819575	"GBA3"	"protein_coding"	"GBA3"
chr4	22727375	22727950	"CDC42P6"	"processed_pseudogene"	"CDC42P6"
chr4	22989147	23193740	"ENSG00000248837"	"lncRNA"	"ENSG00000248837"
chr4	23234625	23285573	"ENSG00000249547"	"lncRNA"	"ENSG00000249547"
chr4	23514940	23515284	"RFPL4AP3"	"processed_pseudogene"	"RFPL4AP3"
chr4	23560923	23768652	"ENSG00000250137"	"lncRNA"	"ENSG00000250137"
chr4	23723262	23733579	"ERVH-1"	"lncRNA"	"ERVH-1"
chr4	23755041	23904089	"PPARGC1A"	"protein_coding"	"PPARGC1A"
chr4	23779590	23782560	"ENSG00000249453"	"lncRNA"	"ENSG00000249453"
chr4	24321454	24323679	"ENSG00000289902"	"lncRNA"	"ENSG00000289902"
chr4	24457352	24472951	"ENSG00000289201"	"lncRNA"	"ENSG00000289201"
chr4	24517441	24584554	"DHX15"	"protein_coding"	"DHX15"
chr4	24520192	24520290	"MIR573"	"miRNA"	"MIR573"
chr4	24563193	24563461	"RN7SL16P"	"misc_RNA"	"RN7SL16P"
chr4	24658072	24658375	"ATP5MGP3"	"processed_pseudogene"	"ATP5MGP3"
chr4	24659856	24671568	"LINC02473"	"lncRNA"	"LINC02473"
chr4	24768049	24768331	"ENSG00000251638"	"processed_pseudogene"	"ENSG00000251638"
chr4	24771467	24772420	"HNRNPA1P65"	"processed_pseudogene"	"HNRNPA1P65"
chr4	24789912	24800842	"SOD3"	"protein_coding"	"SOD3"
chr4	24803514	24980204	"CCDC149"	"protein_coding"	"CCDC149"
chr4	24998847	25030946	"LGI2"	"protein_coding"	"LGI2"
chr4	25120014	25160550	"SEPSECS"	"protein_coding"	"SEPSECS"
chr4	25160641	25201440	"SEPSECS-AS1"	"lncRNA"	"SEPSECS-AS1"
chr4	25160663	25279204	"PI4K2B"	"protein_coding"	"PI4K2B"
chr4	25220403	25220913	"ENSG00000271172"	"lncRNA"	"ENSG00000271172"
chr4	25250545	25250639	"U2"	"snRNA"	"U2"
chr4	25312774	25370383	"ZCCHC4"	"protein_coding"	"ZCCHC4"
chr4	25377263	25418498	"ANAPC4"	"protein_coding"	"ANAPC4"
chr4	25472517	25473815	"ENSG00000249320"	"processed_pseudogene"	"ENSG00000249320"
chr4	25504997	25506675	"ENSG00000248608"	"processed_pseudogene"	"ENSG00000248608"
chr4	25529177	25619468	"ENSG00000248545"	"lncRNA"	"ENSG00000248545"
chr4	25598564	25598625	"RNU7-126P"	"snRNA"	"RNU7-126P"
chr4	25622777	25623601	"ENSG00000228154"	"processed_pseudogene"	"ENSG00000228154"
chr4	25648011	25678748	"SLC34A2"	"protein_coding"	"SLC34A2"
chr4	25678850	25679020	"RPS29P11"	"processed_pseudogene"	"RPS29P11"
chr4	25686202	25686458	"SLIRPP2"	"processed_pseudogene"	"SLIRPP2"
chr4	25718082	25719745	"MTND4P9"	"unprocessed_pseudogene"	"MTND4P9"
chr4	25719755	25720030	"MTND4LP22"	"unprocessed_pseudogene"	"MTND4LP22"
chr4	25720099	25720431	"MTND3P5"	"unprocessed_pseudogene"	"MTND3P5"
chr4	25720516	25721056	"MTCO3P44"	"unprocessed_pseudogene"	"MTCO3P44"
chr4	25747433	25863760	"SEL1L3"	"protein_coding"	"SEL1L3"
chr4	25770266	25773577	"ENSG00000250541"	"lncRNA"	"ENSG00000250541"
chr4	25861830	25929813	"SMIM20"	"protein_coding"	"SMIM20"
chr4	25864881	25869550	"ENSG00000251009"	"lncRNA"	"ENSG00000251009"
chr4	26070754	26104258	"LINC02357"	"lncRNA"	"LINC02357"
chr4	26111865	26113839	"ENSG00000248452"	"processed_pseudogene"	"ENSG00000248452"
chr4	26163455	26435131	"RBPJ"	"protein_coding"	"RBPJ"
chr4	26481396	26490484	"CCKAR"	"protein_coding"	"CCKAR"
chr4	26576437	26756223	"TBC1D19"	"protein_coding"	"TBC1D19"
chr4	26702309	26702388	"ENSG00000200999"	"snoRNA"	"ENSG00000200999"
chr4	26857601	27025381	"STIM2"	"protein_coding"	"STIM2"
chr4	26859806	26860650	"STIM2-AS1"	"lncRNA"	"STIM2-AS1"
chr4	26873561	26874349	"PIMREGP4"	"processed_pseudogene"	"PIMREGP4"
chr4	27133996	27140051	"ENSG00000251080"	"lncRNA"	"ENSG00000251080"
chr4	27207505	27218404	"ENSG00000205830"	"lncRNA"	"ENSG00000205830"
chr4	27217479	27282225	"LINC02261"	"lncRNA"	"LINC02261"
chr4	27223319	27223427	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr4	27262506	27267254	"ENSG00000251325"	"lncRNA"	"ENSG00000251325"
chr4	27585145	27586144	"IGBP1P5"	"processed_pseudogene"	"IGBP1P5"
chr4	27917753	27943065	"ENSG00000287389"	"lncRNA"	"ENSG00000287389"
chr4	27964517	27985063	"ENSG00000251410"	"lncRNA"	"ENSG00000251410"
chr4	28225969	28288297	"ENSG00000286321"	"lncRNA"	"ENSG00000286321"
chr4	28343862	28402936	"ENSG00000250038"	"lncRNA"	"ENSG00000250038"
chr4	28435449	28600275	"ENSG00000250064"	"lncRNA"	"ENSG00000250064"
chr4	28580991	28600845	"ENSG00000286141"	"lncRNA"	"ENSG00000286141"
chr4	28711198	28711476	"RN7SL101P"	"misc_RNA"	"RN7SL101P"
chr4	28819582	28819668	"MIR4275"	"miRNA"	"MIR4275"
chr4	28823244	28824211	"MESTP3"	"processed_pseudogene"	"MESTP3"
chr4	28996498	29017256	"LINC02364"	"lncRNA"	"LINC02364"
chr4	29010619	29011021	"ENSG00000276507"	"processed_pseudogene"	"ENSG00000276507"
chr4	29046591	29048765	"ENSG00000249228"	"lncRNA"	"ENSG00000249228"
chr4	29118304	29211696	"ENSG00000248176"	"lncRNA"	"ENSG00000248176"
chr4	29214253	29291869	"LINC02472"	"lncRNA"	"LINC02472"
chr4	29407100	29408012	"ENSG00000251373"	"processed_pseudogene"	"ENSG00000251373"
chr4	29465701	29467850	"ENSG00000251113"	"processed_pseudogene"	"ENSG00000251113"
chr4	29510635	29510737	"U6"	"snRNA"	"U6"
chr4	29748757	29750100	"EEF1A1P21"	"processed_pseudogene"	"EEF1A1P21"
chr4	29907659	29907791	"ENSG00000249564"	"processed_pseudogene"	"ENSG00000249564"
chr4	29962644	29963758	"RPS3AP17"	"processed_pseudogene"	"RPS3AP17"
chr4	30006951	30008316	"ENSG00000248281"	"processed_pseudogene"	"ENSG00000248281"
chr4	30717369	30718929	"ENSG00000288940"	"lncRNA"	"ENSG00000288940"
chr4	30718805	30721970	"ENSG00000286596"	"lncRNA"	"ENSG00000286596"
chr4	30720369	31146805	"PCDH7"	"protein_coding"	"PCDH7"
chr4	30776257	30793970	"ENSG00000249678"	"lncRNA"	"ENSG00000249678"
chr4	30884443	30885182	"MTCYBP43"	"unprocessed_pseudogene"	"MTCYBP43"
chr4	31171013	31211678	"LINC02497"	"lncRNA"	"LINC02497"
chr4	31350284	31351725	"ENSG00000251434"	"lncRNA"	"ENSG00000251434"
chr4	31506422	31558831	"LINC02501"	"lncRNA"	"LINC02501"
chr4	31997376	32228543	"LINC02506"	"lncRNA"	"LINC02506"
chr4	32005076	32022483	"ENSG00000286212"	"lncRNA"	"ENSG00000286212"
chr4	32351038	32353220	"LINC02353"	"lncRNA"	"LINC02353"
chr4	32583855	32745525	"ENSG00000286784"	"lncRNA"	"ENSG00000286784"
chr4	33010948	33011746	"MAPRE1P2"	"processed_pseudogene"	"MAPRE1P2"
chr4	33150326	33208430	"ENSG00000287968"	"lncRNA"	"ENSG00000287968"
chr4	33238239	33238670	"ENSG00000249452"	"processed_pseudogene"	"ENSG00000249452"
chr4	33400538	33400679	"ENSG00000249766"	"processed_pseudogene"	"ENSG00000249766"
chr4	33433510	33437877	"ENSG00000248417"	"lncRNA"	"ENSG00000248417"
chr4	33467398	33693993	"ENSG00000288321"	"lncRNA"	"ENSG00000288321"
chr4	33775498	34039914	"ENSG00000250954"	"lncRNA"	"ENSG00000250954"
chr4	33850591	33982349	"ENSG00000250723"	"lncRNA"	"ENSG00000250723"
chr4	33968174	33968526	"RPL31P31"	"processed_pseudogene"	"RPL31P31"
chr4	34120090	34335351	"LINC02484"	"lncRNA"	"LINC02484"
chr4	34140598	34180729	"ENSG00000287320"	"lncRNA"	"ENSG00000287320"
chr4	34657606	34669432	"ENSG00000250597"	"lncRNA"	"ENSG00000250597"
chr4	34714270	34714598	"ENSG00000275250"	"processed_pseudogene"	"ENSG00000275250"
chr4	34966241	34966344	"ENSG00000238694"	"snoRNA"	"ENSG00000238694"
chr4	35487812	35489750	"SEC63P2"	"processed_pseudogene"	"SEC63P2"
chr4	35495898	35496003	"RNU6-573P"	"snRNA"	"RNU6-573P"
chr4	35948221	36244514	"ARAP2"	"protein_coding"	"ARAP2"
chr4	36065060	36065726	"ENSG00000248466"	"processed_pseudogene"	"ENSG00000248466"
chr4	36244116	36274220	"ENSG00000247193"	"lncRNA"	"ENSG00000247193"
chr4	36281616	36347511	"DTHD1"	"protein_coding"	"DTHD1"
chr4	36311190	36392410	"ENSG00000251438"	"lncRNA"	"ENSG00000251438"
chr4	36426366	36426428	"MIR1255B1"	"miRNA"	"MIR1255B1"
chr4	36496128	36641939	"LINC02505"	"lncRNA"	"LINC02505"
chr4	36506043	36508869	"ENSG00000251588"	"processed_pseudogene"	"ENSG00000251588"
chr4	36902242	36913339	"ENSG00000287416"	"lncRNA"	"ENSG00000287416"
chr4	37001772	37023499	"LINC02616"	"lncRNA"	"LINC02616"
chr4	37073681	37133849	"ENSG00000247810"	"lncRNA"	"ENSG00000247810"
chr4	37241910	37241991	"MIR4801"	"miRNA"	"MIR4801"
chr4	37244743	37449463	"NWD2"	"protein_coding"	"NWD2"
chr4	37453925	37623495	"C4orf19"	"protein_coding"	"C4orf19"
chr4	37454698	37476401	"ENSG00000288073"	"lncRNA"	"ENSG00000288073"
chr4	37588087	37588875	"ENSG00000248936"	"lncRNA"	"ENSG00000248936"
chr4	37590800	37686376	"RELL1"	"protein_coding"	"RELL1"
chr4	37699895	37700002	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr4	37821361	37821838	"RPL21P45"	"processed_pseudogene"	"RPL21P45"
chr4	37826660	37862937	"PGM2"	"protein_coding"	"PGM2"
chr4	37866561	37867091	"ENSG00000279386"	"TEC"	"ENSG00000279386"
chr4	37868292	37869978	"ENSG00000249863"	"processed_pseudogene"	"ENSG00000249863"
chr4	37891084	38139175	"TBC1D1"	"protein_coding"	"TBC1D1"
chr4	37960398	37961128	"PTTG2"	"protein_coding"	"PTTG2"
chr4	37995494	37996203	"PSME2P4"	"processed_pseudogene"	"PSME2P4"
chr4	38006784	38007105	"MRPS33P2"	"processed_pseudogene"	"MRPS33P2"
chr4	38276178	38279880	"ENSG00000287659"	"lncRNA"	"ENSG00000287659"
chr4	38286994	38287491	"ENSG00000251642"	"lncRNA"	"ENSG00000251642"
chr4	38366914	38385759	"LINC02513"	"lncRNA"	"LINC02513"
chr4	38390754	38391675	"ENSG00000280015"	"TEC"	"ENSG00000280015"
chr4	38420662	38523180	"LINC01258"	"lncRNA"	"LINC01258"
chr4	38509729	38518056	"LINC01259"	"lncRNA"	"LINC01259"
chr4	38564003	38572022	"LINC02278"	"lncRNA"	"LINC02278"
chr4	38602438	38664926	"KLF3-AS1"	"lncRNA"	"KLF3-AS1"
chr4	38618265	38619437	"ENSG00000271958"	"lncRNA"	"ENSG00000271958"
chr4	38664197	38701517	"KLF3"	"protein_coding"	"KLF3"
chr4	38758791	38758892	"RNA5SP158"	"rRNA_pseudogene"	"RNA5SP158"
chr4	38772238	38782990	"TLR10"	"protein_coding"	"TLR10"
chr4	38790677	38856817	"TLR1"	"protein_coding"	"TLR1"
chr4	38822897	38856817	"TLR6"	"protein_coding"	"TLR6"
chr4	38867677	38945739	"FAM114A1"	"protein_coding"	"FAM114A1"
chr4	38868032	38868127	"MIR574"	"miRNA"	"MIR574"
chr4	38966744	39032922	"TMEM156"	"protein_coding"	"TMEM156"
chr4	39045039	39126857	"KLHL5"	"protein_coding"	"KLHL5"
chr4	39066974	39182258	"ENSG00000249207"	"lncRNA"	"ENSG00000249207"
chr4	39133913	39135608	"ENSG00000249685"	"lncRNA"	"ENSG00000249685"
chr4	39182504	39285810	"WDR19"	"protein_coding"	"WDR19"
chr4	39287456	39366375	"RFC1"	"protein_coding"	"RFC1"
chr4	39297605	39297711	"RNU6-32P"	"snRNA"	"RNU6-32P"
chr4	39399149	39399248	"RNU6-887P"	"snRNA"	"RNU6-887P"
chr4	39406930	39451533	"KLB"	"protein_coding"	"KLB"
chr4	39411910	39411974	"MIR5591"	"miRNA"	"MIR5591"
chr4	39441665	39441764	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr4	39452587	39458931	"RPL9"	"protein_coding"	"RPL9"
chr4	39459004	39485109	"LIAS"	"protein_coding"	"LIAS"
chr4	39480255	39481905	"ENSG00000293167"	"lncRNA"	"ENSG00000293167"
chr4	39480485	39481466	"ENSG00000224097"	"transcribed_processed_pseudogene"	"ENSG00000224097"
chr4	39498755	39528311	"UGDH"	"protein_coding"	"UGDH"
chr4	39527720	39594707	"UGDH-AS1"	"lncRNA"	"UGDH-AS1"
chr4	39539395	39546073	"ENSG00000287262"	"lncRNA"	"ENSG00000287262"
chr4	39546336	39638902	"SMIM14"	"protein_coding"	"SMIM14"
chr4	39614465	39618488	"ENSG00000286349"	"lncRNA"	"ENSG00000286349"
chr4	39621012	39621073	"RNU7-11P"	"snRNA"	"RNU7-11P"
chr4	39638911	39666879	"SMIM14-DT"	"lncRNA"	"SMIM14-DT"
chr4	39698109	39782792	"UBE2K"	"protein_coding"	"UBE2K"
chr4	39710085	39710176	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr4	39713842	39714451	"ENSG00000249019"	"processed_pseudogene"	"ENSG00000249019"
chr4	39761000	39761298	"RN7SL558P"	"misc_RNA"	"RN7SL558P"
chr4	39770081	39771371	"ZBTB12BP"	"processed_pseudogene"	"ZBTB12BP"
chr4	39822863	39977956	"PDS5A"	"protein_coding"	"PDS5A"
chr4	39932454	39933561	"ELOCP33"	"processed_pseudogene"	"ELOCP33"
chr4	39936753	39936855	"RNA5SP159"	"rRNA_pseudogene"	"RNA5SP159"
chr4	39973128	39973442	"ENSG00000250568"	"processed_pseudogene"	"ENSG00000250568"
chr4	39973444	39974338	"PABPC1P1"	"processed_pseudogene"	"PABPC1P1"
chr4	40020240	40021517	"KRT18P25"	"processed_pseudogene"	"KRT18P25"
chr4	40042917	40057199	"ENSG00000293349"	"lncRNA"	"ENSG00000293349"
chr4	40043199	40044135	"ENSG00000205794"	"transcribed_processed_pseudogene"	"ENSG00000205794"
chr4	40056797	40158252	"N4BP2"	"protein_coding"	"N4BP2"
chr4	40077884	40077982	"RNU6-1112P"	"snRNA"	"RNU6-1112P"
chr4	40082983	40083106	"ENSG00000201863"	"snoRNA"	"ENSG00000201863"
chr4	40142198	40142365	"ENSG00000248977"	"processed_pseudogene"	"ENSG00000248977"
chr4	40166675	40167831	"ENSG00000260296"	"lncRNA"	"ENSG00000260296"
chr4	40187170	40190464	"ENSG00000286089"	"lncRNA"	"ENSG00000286089"
chr4	40191011	40246967	"RHOH"	"protein_coding"	"RHOH"
chr4	40265472	40266457	"ENSG00000250338"	"lncRNA"	"ENSG00000250338"
chr4	40316484	40330422	"LINC02265"	"lncRNA"	"LINC02265"
chr4	40335333	40355217	"CHRNA9"	"protein_coding"	"CHRNA9"
chr4	40377452	40377513	"RNU7-74P"	"snRNA"	"RNU7-74P"
chr4	40423267	40630875	"RBM47"	"protein_coding"	"RBM47"
chr4	40426119	40427585	"ENSG00000250893"	"lncRNA"	"ENSG00000250893"
chr4	40491733	40492024	"ENSG00000242197"	"processed_pseudogene"	"ENSG00000242197"
chr4	40502040	40502119	"MIR4802"	"miRNA"	"MIR4802"
chr4	40743627	40750865	"ENSG00000287182"	"lncRNA"	"ENSG00000287182"
chr4	40749925	40811184	"NSUN7"	"protein_coding"	"NSUN7"
chr4	40786110	40786710	"ARL4AP2"	"processed_pseudogene"	"ARL4AP2"
chr4	40810027	41216714	"APBB2"	"protein_coding"	"APBB2"
chr4	40812779	40826151	"ENSG00000250906"	"lncRNA"	"ENSG00000250906"
chr4	40826655	40826765	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr4	40990154	40990273	"RNA5SP160"	"rRNA_pseudogene"	"RNA5SP160"
chr4	41084607	41084713	"RNU6-836P"	"snRNA"	"RNU6-836P"
chr4	41113942	41114045	"RNU6-1195P"	"snRNA"	"RNU6-1195P"
chr4	41143022	41143099	"ENSG00000289761"	"protein_coding"	"ENSG00000289761"
chr4	41220074	41256727	"UCHL1-DT"	"lncRNA"	"UCHL1-DT"
chr4	41256413	41268455	"UCHL1"	"protein_coding"	"UCHL1"
chr4	41303237	41303337	"Y_RNA"	"misc_RNA"	"Y_RNA"
chr4	41359607	41700044	"LIMCH1"	"protein_coding"	"LIMCH1"
chr4	41389115	41389593	"RPL12P20"	"processed_pseudogene"	"RPL12P20"
chr4	41608312	41612411	"ENSG00000287762"	"lncRNA"	"ENSG00000287762"
chr4	41688858	41692797	"ENSG00000249216"	"lncRNA"	"ENSG00000249216"
chr4	41722538	41723512	"OR5M14P"	"unprocessed_pseudogene"	"OR5M14P"
chr4	41744082	41748725	"PHOX2B"	"protein_coding"	"PHOX2B"
chr4	41748293	41824119	"PHOX2B-AS1"	"lncRNA"	"PHOX2B-AS1"
chr4	41750345	41757341	"ENSG00000249122"	"lncRNA"	"ENSG00000249122"
chr4	41771945	41772103	"RNU1-49P"	"snRNA"	"RNU1-49P"
chr4	41842154	41843950	"HMGB1P28"	"processed_pseudogene"	"HMGB1P28"
chr4	41872741	41882955	"LINC00682"	"lncRNA"	"LINC00682"
chr4	41883060	41935075	"ENSG00000249771"	"lncRNA"	"ENSG00000249771"
chr4	41924180	41924380	"ENSG00000249887"	"processed_pseudogene"	"ENSG00000249887"
chr4	41935129	41960803	"TMEM33"	"protein_coding"	"TMEM33"
chr4	41981756	41986465	"DCAF4L1"	"protein_coding"	"DCAF4L1"
chr4	41988741	41989237	"ENSG00000272862"	"lncRNA"	"ENSG00000272862"
chr4	41990502	42090461	"SLC30A9"	"protein_coding"	"SLC30A9"
chr4	42029209	42030123	"ATP1B1P1"	"unprocessed_pseudogene"	"ATP1B1P1"
chr4	42110853	42152878	"BEND4"	"protein_coding"	"BEND4"
chr4	42151028	42268110	"ENSG00000285454"	"lncRNA"	"ENSG00000285454"
chr4	42281830	42391651	"ENSG00000250781"	"lncRNA"	"ENSG00000250781"
chr4	42285818	42292644	"ENSG00000289643"	"lncRNA"	"ENSG00000289643"
chr4	42397488	42402487	"SHISA3"	"protein_coding"	"SHISA3"
chr4	42408373	42657121	"ATP8A1"	"protein_coding"	"ATP8A1"
chr4	42471810	42472380	"RPS7P7"	"processed_pseudogene"	"RPS7P7"
chr4	42561457	42562425	"CCNL2P1"	"processed_pseudogene"	"CCNL2P1"
chr4	42657496	42658347	"ATP8A1-DT"	"lncRNA"	"ATP8A1-DT"
chr4	42706107	42707335	"ENSG00000251517"	"lncRNA"	"ENSG00000251517"
chr4	42892396	42892618	"RN7SKP82"	"misc_RNA"	"RN7SKP82"
chr4	42892713	43030658	"GRXCR1"	"protein_coding"	"GRXCR1"
chr4	43133867	43234956	"ENSG00000248939"	"lncRNA"	"ENSG00000248939"
chr4	43340875	43345600	"ENSG00000250657"	"lncRNA"	"ENSG00000250657"
chr4	43388157	43388437	"ENSG00000277096"	"processed_pseudogene"	"ENSG00000277096"
chr4	43410041	43410937	"ENSG00000213851"	"processed_pseudogene"	"ENSG00000213851"
chr4	43457527	43492543	"LINC02383"	"lncRNA"	"LINC02383"
chr4	43586328	43588097	"ENSG00000251501"	"processed_pseudogene"	"ENSG00000251501"
chr4	43598544	43598844	"RN7SL691P"	"misc_RNA"	"RN7SL691P"
chr4	43763134	43972184	"ENSG00000286891"	"lncRNA"	"ENSG00000286891"
